series,noise,walk,edim,hurst,ksent
fico,0.947445711334278,0.0219507693731129,10,0.4469085001107807,8.474365621758167
fig,0.936990580229072,0.110882053111136,5,0.5858965978605702,7.752823269029829
fii,0.8754309782785805,0.1059239878104527,27,0.4831877873363743,8.334564097856374
finl,0.922385738952232,0.015188920318323,6,0.5956566416514593,8.435506345129047
fis,0.9403484338478926,0.0670034319968102,10,0.4625018291525899,8.446380060740537
fisi,0.930237704281096,0.0229739053478243,9,0.4076203960486482,8.22349539870256
fisv,0.9571085823127512,0.0589040306770127,11,0.3585176709294322,8.527145519036223
fitb,0.945776333550446,0.0688400751202668,17,0.4979761120849829,8.267140651459522
fitbi,0.9318013094971662,0.0104578310129999,9,0.5361859829718832,8.46825001429692
five,0.9117681769557868,0.021003039087583,5,0.4596812345490451,8.42774242462962
fivn,0.9591585680597142,0.1116353259546714,10,0.4955245165779803,8.234037963629994
fix,0.9192160793645484,0.0604223535434518,6,0.4787022683823906,8.274163015233347
fizz,0.9616725566856444,0.0899694091751484,10,0.5869831317035077,8.082329534737818
fl,0.9122124017542204,0.0441666851634063,6,0.5487938531841297,8.282213764471134
flat,0.8404147214947819,0.1264694458306126,25,0.4420633097893395,8.34434241548983
flc,0.942905132546235,0.0211555868647306,10,0.4249020776111485,8.34822358345689
fldm,0.946882313745792,0.2304006314258584,8,0.5860553515109946,7.695243872222412
flex,0.9437373666566772,0.0363725847054553,5,0.5660629728124369,8.327640147291312
flic,0.9497824345386074,0.0196763889085096,6,0.3438141823397745,8.168444483826393
flir,0.9200938834163428,0.0101616137352489,10,0.3846847634214732,8.025748029763463
fll,0.9208522170022208,0.0036883360726815,18,0.3184785517790611,6.843838586550405
flo,0.8824181308612182,0.0932148469241793,8,0.5756227168289755,8.290900669115377
flr,0.8786652275545405,0.0423516092490238,9,0.4456012342761228,8.513446888899237
fls,0.8873230177996365,0.0987218254460869,16,0.4956908784250692,8.37776828402579
flt,0.8277617409253627,0.0197012091143287,22,0.4801826396017191,8.069878356232582
flws,0.8645353626469846,0.0470681912211763,14,0.448505716066006,7.747250698892137
flxn,0.8503960925729401,0.0241164883552229,11,0.4458759248870595,8.400547030731767
flxs,0.9004210371280108,0.0634525620849286,5,0.3965458336440319,8.406080044454107
fly,0.8719483036252673,0.0251875418834982,15,0.5960041451248201,8.167497164421082
fmbh,0.9421905492073456,0.0862036578355773,8,0.5870482650091959,7.879926226348603
fmbi,0.9374156664639984,0.0944673977848152,9,0.4733226360487763,8.355780686306826
fmc,0.9560235889436964,0.0341941459263446,10,0.6184199175140516,8.204865280297557
fmi,0.8986333498829158,0.1510594430018588,13,0.5349688757119925,8.273715275356492
fmn,0.943974808188922,0.1294053949022627,13,0.534258097143839,8.3302592991371
fmnb,0.9433608921878642,0.0382244675766787,9,0.4699720703096303,7.64395662850917
fmo,0.943197124053912,0.1541392656970803,9,0.6408995418531199,8.384515321755973
fms,0.8843221875286152,0.0459793053951127,10,0.4150681902406729,8.347622587598094
fmsa,0.9266163132995237,0.0373938303190514,8,0.6457524355509531,8.415912149890966
fmx,0.860389070600347,0.1311957291755801,7,0.4124664670247921,8.409809011409001
fn,0.9334515660715024,0.0583978140189722,11,0.4920682418609859,8.271855856220341
fnb,0.8908975412791266,0.0482893152927773,9,0.4435382987524334,8.366402958863462
fnbg,0.9534320796557738,0.2370905075761711,8,0.5702994035277411,7.585439882876672
fnb_e,0.7815240681492707,0.198697666425849,10,0.4117546305354003,7.969513883201214
fnf,0.945131979622822,0.1042781906151587,10,0.5735140675517942,7.994012533238502
fnfv,0.8972481055705374,0.1563366438056779,22,0.5417944754333317,8.067195116216896
fngn,0.8935136178774317,0.0050584101019182,9,0.4670394033650346,8.63542588176846
fnhc,0.9157123603774852,0.0199165301465462,17,0.4429695734653047,8.345475147303167
fnjn,0.877609103180147,0.1577176294617497,13,0.5390204604781772,7.527564597129658
fnlc,0.943037764906754,0.019580468588936,10,0.4553765993797346,8.305292775179316
fnsr,0.9159437171214612,0.09388736814977,8,0.5649578327210549,8.444113768279939
fnv,0.9299783671777552,0.0540766103467106,15,0.5078003211304853,8.587520907969301
foe,0.9367345162360038,0.0157715137577756,6,0.5669605558707841,8.199955197271004
fof,0.95603339373152,0.0488940039341513,11,0.7141587888458036,8.35091921367445
fold,0.875758180963513,0.1073383692150202,13,0.5052827878222333,8.34398557111583
fomx,0.8939775771939276,0.0042495817474177,17,0.5433071644983531,8.392161371956966
fonr,0.9290635130296864,0.0169718853818761,7,0.4105717018180018,8.371290125185789
for,0.9111991428146514,0.0319807237529693,9,0.5504870203187235,7.799403498297972
ford,0.7392299235798365,0.3544396205727707,30,0.4080966394418173,6.663187245565345
form,0.9193243489014336,0.128654861989254,6,0.4728940167156355,8.009168130865035
forr,0.911046700251625,0.0065672651559793,13,0.529100479489597,8.345138289614361
forty,0.9082204156486248,0.1337652647627538,10,0.476463115442568,8.351479646440515
fosl,0.9539647546062632,0.1813541900276367,7,0.4893706854580486,8.111088131953162
fox,0.886655081439735,0.0029084984172307,10,0.4441730516019909,8.367838747247404
foxa,0.8963443016876932,0.0069569571820967,10,0.4760933380027335,8.34616291622537
foxf,0.9627877649324238,0.0585571596534801,8,0.581043133524811,7.908151574986729
fpi,0.8422200550868412,0.0037512894823702,14,0.4161901893890202,8.250391131296281
fpp-ws,0.9203704047657996,0.2563344892313526,4,0.2619678968858835,6.184480502981383
fpp,0.9149269074479072,0.0622342387505545,13,0.4193025053829897,7.286923790031059
fprx,0.8967575542510002,0.0741346976364325,8,0.651978969814735,8.539689482522883
fpt,0.9430740532528792,0.0384481626500206,9,0.4819828664279305,8.391789354720505
fr,0.9583457961354584,0.1173686178022864,6,0.5603979488214252,8.533312740013223
fra,0.9590324608161244,0.0335619447236342,9,0.6138080599377348,8.160543761313118
fran,0.900906996427614,0.0346093508602696,11,0.5330786324952272,8.36197458284101
frba,0.9509148198779632,0.1088883108100762,16,0.5971305203106323,7.493366970338751
frbk,0.9559922296173026,0.0366731324853171,11,0.6607803048078944,7.185395104046148
frc,0.953523228094091,0.0319719706340128,9,0.3512924814776678,8.422205652054323
frc_c,0.8590120942168334,0.0116730384912767,7,0.4762756075489495,7.864383652537917
frc_d,0.8722558065998938,0.0238720693353813,12,0.492149650937192,7.986857126303786
frc_e,0.7987176700430116,0.0335642171808643,8,0.4609619654064092,7.45793715439895
frd,0.8464295887054089,0.0780678163599031,16,0.5497690891697045,7.85664760001609
fred,0.880146570472004,0.1462014220822105,14,0.5496077428731684,8.339805331566978
frgi,0.9549610499781324,0.014951619439123,7,0.4985605245802204,8.33083813402305
frme,0.9631151402762304,0.0846033839226032,6,0.6191408723173649,8.075020194867188
fro,0.87669500912379,0.1085836994350439,12,0.3351102859917652,7.689955248433422
frph,0.895825991141294,0.0126912074295557,9,0.4029641523621239,8.333962346266192
frpt,0.9297169307158262,0.0704461583116122,12,0.5773199604399456,8.060605849052992
frsh,0.9391168667418603,0.0616315179071556,6,0.5387303400556892,8.174553250535698
frt,0.90288900078773,0.1054947526052484,23,0.4960447302470913,8.463410476501537
fsam,0.9353971650280314,0.0847891880574951,7,0.6871543334210346,8.077213821960683
fsbk,0.9608419146954515,0.0258917718690907,9,0.5304190626275941,7.491367296771764
fsbw,0.9664022443344096,0.0692513024600214,9,0.5263076059830155,7.883988447380895
fsfg,0.9643747119240776,0.1840423145840362,8,0.535724146027146,7.915059584051335
fsi,0.8883540470037771,0.0212624204146012,10,0.5615417555028356,7.317564129020277
fsic,0.9038675368661224,0.0572512378963769,12,0.5269847732315296,7.794055224258363
fslr,0.9055520812856676,0.014876964934039,13,0.5081079326821354,8.49415792451941
fsm,0.9142638824277912,0.051465502911437,7,0.663014103199873,8.363817018413538
fsnn,0.8921309897167603,0.0058376165453419,11,0.4401623552342711,7.670244961181183
fsp,0.9053566237450156,0.0844395578548682,9,0.5757805767354609,8.334038824637965
fss,0.9043007886414016,0.0568908919781083,9,0.4761006207392581,8.086349168061446
fstr,0.9477624673034688,0.0188090711797017,8,0.542255198510299,7.954000990382556
ft,0.958542735629292,0.0689447654100485,13,0.7194940048923755,8.063389670890226
ftag,0.9689837657951595,0.059130423116376,8,0.6153047067789175,7.983677767827791
ftd,0.9261142124770548,0.0371383617766449,14,0.4531088877242877,8.234413965855268
ftek,0.9475684486688658,0.0237513563553595,9,0.439890252428677,7.640743564526589
ftf,0.9570732000555616,0.0444493097016897,16,0.6850837106879123,8.302346457638283
ftft,0.8447795207885079,0.2451571982758138,11,0.5564406663694589,7.793512645728864
fti,0.9155481058040998,0.0659546515413287,14,0.4378645695725212,8.33493258237573
ftk,0.8923108620540374,0.0367792876288335,6,0.5177229527162024,8.54177584344435
ftnt,0.8786794139152434,0.0506558925358946,8,0.6260007225889326,8.415937843580915
ftr,0.9548244442860128,0.0506917519768226,8,0.4255801783944198,8.198860555024359
ftri,0.9380654713446536,0.0344642375504681,14,0.5577274509000529,8.208924264189319
ful,0.9344146753968504,0.102191443741303,9,0.4603161361690513,8.506787076504168
fulll,0.941820293375138,0.1195455884627192,6,0.4923461937446355,8.195709170045392
fult,0.950279651358832,0.0751101835692422,10,0.4244149657796354,8.2107013505905
fun,0.9431737935753052,0.0743992077772536,7,0.4593982446403922,8.4507067942968
func,0.9443310938922944,0.0527445733177858,9,0.5808105200495707,7.827441889584632
fund,0.9561408368353213,0.0869355251586062,5,0.6931907001871823,8.141254796933293
fusb,0.91036716044939,0.1147086755117088,10,0.6052262006714219,7.800147441387957
fve,0.9243350742256636,0.0259107849785447,10,0.4058142146677232,7.404212172792783
fwona,0.8702211658112562,0.2436591120170705,12,0.4385843596774277,8.258819830911136
fwonk,0.8691355510615418,0.2412236691816363,13,0.4550401241850361,8.27356878134908
fwp,0.8754023604703047,0.1136421173942947,12,0.63944650140082,8.199001342027021
fwrd,0.8889897647686362,0.0690158421887715,20,0.4378045351468885,8.362937903942704
g,0.920672502774255,0.019356287308951,13,0.4743950905143527,8.309054124696146
gab,0.9502513832286034,0.1337758636755491,11,0.5605643855904806,7.898867437858157
gabc,0.9572762091653932,0.0316940203304125,13,0.5927063287235058,8.155387637323201
gab_d,0.8456727938947095,0.1232161359359362,12,0.395313396451789,7.823181826690773
gab_g,0.8633197141389515,0.1277751593080387,7,0.4275432394555301,7.894794998598369
gab_h,0.8211925396375858,0.1888435688871947,15,0.369491580004506,7.806414732871371
gaia,0.9362845558776904,0.0192664457658244,12,0.579709386352896,7.78650373280156
gain,0.9522783491874772,0.0061138013082004,14,0.4508036011681402,8.079433927622711
gale,0.8982104464820262,0.2960040371358783,2,0.5232932944085181,6.830794719032897
galt,0.8842728559694251,0.0589514353708369,7,0.5906136629084665,7.906481105497212
gam,0.945178633769622,0.1074852231974905,18,0.5648000201975878,8.32012037827668
gam_b,0.7764649910560637,0.1270758789889907,17,0.4443651489711544,7.625635273679523
gars,0.9290299270807008,0.0406583815847156,6,0.4684773343135301,8.21595505328039
gass,0.9345710182050884,0.0627281499621621,8,0.5286994038759405,7.894929234179672
gatx,0.9259225275434416,0.0632536598427324,7,0.5185428293400531,8.493852693661157
gbab,0.9357565078696708,0.085809654358628,19,0.403739477489934,8.48933656270806
gbci,0.94084168364847,0.1012722586908859,12,0.4181141831462009,8.402871609997423
gbdc,0.9581161813131608,0.0576089732417158,26,0.6125566531030838,8.341414273932834
gbl,0.9119629321017776,0.0341764522360201,24,0.5047349246683593,8.109850224956531
gbli,0.9344834010991254,0.0423627944060756,7,0.5758817363792478,8.120430349855127
gbnk,0.9582102379227764,0.0147172094905643,9,0.450871341305384,7.936223232113793
gbr,0.7805117636330277,0.3536317476210096,5,0.5578953706599784,7.382958677559417
gbx,0.9276141644435176,0.0903101570283726,6,0.6556053036139208,8.505558635365245
gcap,0.8800516395958937,0.008590049275427,18,0.5162148087603714,8.230684017033138
gcbc,0.930906772732224,0.1200299804410873,12,0.4614977714065642,7.937513282221704
gch,0.9531733846180528,0.0840140180433591,12,0.6763438391147842,8.331267471780015
gco,0.9121017073227208,0.1206831895467932,17,0.4454558810407183,8.17525334107874
gcv,0.9239223509127724,0.03012081491305,9,0.7081248458123203,8.033201149850514
gcvrz,0.93678323112976,0.0597169229152396,6,0.6452322357035699,6.787539263494562
gcv_b,0.8873726218754873,0.2285699693478791,9,0.3628070907156065,8.010431731551614
gd,0.9612050011004368,0.1034298880216776,15,0.5241312724701822,8.195404436365779
gden,0.952033079671348,0.1907321659741705,7,0.5281812624668699,7.63878447971988
gdl,0.9426624909772588,0.0379860268773755,10,0.4334787170550899,7.642052164112834
gdl_b,0.8456489731776754,0.2260097427617216,10,0.5247014556747909,7.160391621292565
gdo,0.9571384005248744,0.0008963597910933,14,0.6309787060292603,8.498890112843853
gdot,0.947951384073108,0.2389964480925628,10,0.4400821230170937,7.741403307673532
gdv,0.947253671219084,0.1055824823300275,17,0.6133562727871068,8.319783520587874
gdv_a,0.817867775663267,0.1032730714615415,21,0.3932704311747557,7.65569629255405
gdv_d,0.8130659705441899,0.1001401622564053,8,0.4508268593665043,7.810868408515408
ge,0.9175629522248048,0.0249536940176563,9,0.4200652702058996,8.41074168754738
geb,0.9316259546601696,0.0336458828416081,13,0.4036871919788379,8.250662924622818
gec,0.9178329723868728,0.1287856445086685,9,0.5328022231938446,7.140355629630101
gef-b,0.9335235791809914,0.0037499248843966,6,0.5109841080882717,8.459031147562285
gef,0.9437151034106704,0.0292305862887802,8,0.5620610566271333,8.491068871823925
geh,0.9332522935066488,0.0067157758404411,9,0.4855406522895676,8.214703240097613
gek,0.9431053870548022,0.0135249373425996,9,0.3880572111979549,8.318660480768102
gel,0.8914560590657613,0.0637839761090229,15,0.5509024003642203,8.386115553995506
gen,0.9463849468823254,0.0834801138067611,9,0.7095881700513181,8.161839457936171
genc,0.9632550443739214,0.057175774318581,14,0.6077934242771008,7.68365821355296
gene,0.8290242769859537,0.2172550185346402,13,0.4657617950623282,7.361511295556787
geo,0.9163539053851242,0.1942860321888879,12,0.5722819462792768,8.49499196131317
geos,0.8722271545536866,0.0928937017963515,15,0.4995845604075973,8.199389587095723
ger,0.9516256825326822,0.1407850955862316,8,0.7450523843398077,8.198656966632297
gern,0.8869374589677201,0.0650235186994183,5,0.4855633648384145,7.555178371275361
ges,0.8922463300935498,0.0111785032502174,17,0.4967465563957934,8.532593344260466
gevo,0.8776267016799827,0.3208294441656121,2,0.4310885732095429,6.790592412789107
gf,0.9498968469006568,0.0533243529417251,15,0.529680222169401,8.012372806468763
gfa,0.8963749496522928,0.0429529880208097,6,0.4672984563365198,7.465476968771999
gfed,0.934257980552235,0.2117711820671681,6,0.4647015955107397,7.917385101822504
gff,0.9319910336738572,0.041664130175494,6,0.5231257676299274,8.086571158573394
gfi,0.8887580577129031,0.0649298355444952,8,0.4714771388619785,8.220707591876515
gfn,0.9172478500164774,0.0698016677757142,14,0.5595949553552745,7.22090898505612
gfncp,0.9124388716662514,0.1279826142916607,13,0.7231411752633812,8.02864816975071
gfnsl,0.8519285100492346,0.208757132611802,17,0.5197708548655097,8.004464713608018
gfy,0.94764960054475,0.0202804830950218,5,0.5754970201346968,8.103764296174045
gg,0.8870707517479465,0.0484960552335287,9,0.4921225693237339,8.3349179391088
ggal,0.95225659785582,0.0959659681484034,7,0.4742542308932174,8.347356727412162
ggb,0.9338393256661542,0.0515953706743792,17,0.6910988868929748,8.182797445353867
ggg,0.9515407314957014,0.0720640090424893,8,0.484393055114766,8.063757041766584
ggm,0.946878154552084,0.0526455395918132,11,0.5284122609465911,8.414759431392433
ggn,0.9114136759756596,0.0407099394633694,12,0.6041778261268866,8.006383548774911
ggn_b,0.9099096526921786,0.0082305535114053,11,0.4147029916392404,8.004941737019934
ggp,0.8822668254128359,0.04189089648757,18,0.4095065968514899,8.351899744475622
ggp_a,0.7331116950242089,0.1235864399151893,23,0.4132570733859358,7.670339841672843
ggt,0.9498335720524572,0.1040854282652022,11,0.6301122725559652,8.176984894463223
ggt_b,0.890706275861305,0.2157822223572811,23,0.3062851451990209,8.141677445818267
